SID,DOM_TYPE,DESL_MEAN,CLAT_MEAN,CLON_MEAN,YEAR_START,MONTH_START,DAY_START,AREA_MAX,AREA_MEAN,OVERLAP_MEAN,DURATION,BI_MAX,BI_MEAN,Z500_MAX,Z500_MEAN,PERC_RIDGE,PERC_OMEGA,PERC_HYBRID,PERC_REX,PERC_POLAR
2020035,Rex block,,56.805658091187595,-8.541604088073807,2020,4,13,3617538,2354600.7,0.5783333333333334,10,5.90822696685791,4.036448852602868,5840.5,5734.609999999999,0.0,0.1,0,0.8,0.0
2020036,Rex block,,65.3136381955393,-82.22478246973711,2020,4,17,5698012,2695638.32,0.6472083333333333,25,4.982280731201172,1.566971540954014,5813.2,5559.96,0.08,0.0,0,0.84,0.04
2020037,Ridge,,39.19642617713776,-121.39240450076895,2020,4,21,1425789,1015996.5714285715,0.5615,7,4.69362735748291,2.3033935490724318,5889.0,5832.257142857144,1.0,0.0,0,0.0,0.0
2020038,Ridge,,41.17213846332786,-30.31540461583767,2020,4,22,6241149,2155511.6,0.71425,5,4.8168182373046875,2.102147363733258,5856.2,5818.54,0.8,0.2,0,0.0,0.0
2020039,Rex block (polar),,82.54154714716768,54.61548513830462,2020,4,23,977843,733431.75,0.625,4,0.8796811103820801,0.14297793590589009,5396.0,5332.55,0.0,0.0,0,0.0,1.0
2020040,Rex block,,70.06024742562872,-6.023507500257288,2020,4,26,4319835,2498989.8333333335,0.5982000000000001,6,4.142916202545166,1.5045983006774406,5615.0,5536.850000000001,0.0,0.0,0,0.8333333333333334,0.16666666666666666
2020041,Ridge,,41.388548462083016,-109.82551213078995,2020,4,28,1237934,875724.0,0.62,6,3.477346897125244,2.6846747005025953,5870.0,5820.0,1.0,0.0,0,0.0,0.0
2020042,Rex block,,60.37030265113468,-38.745653413384034,2020,5,3,3977255,2514444.625,0.6487142857142857,8,3.117191791534424,1.5568564936061757,5716.5,5658.025,0.0,0.0,0,1.0,0.0
2020043,Ridge,,42.06402779711129,9.322800171015114,2020,5,4,2142350,1142282.25,0.6724285714285715,8,2.9540538787841797,2.0070291015951347,5845.0,5819.262500000001,1.0,0.0,0,0.0,0.0
2020044,Ridge,,43.033017164272856,83.10728555689305,2020,5,9,5033192,1899760.2,0.7357777777777778,10,3.448045253753662,1.6740375485347556,5804.8,5778.21,1.0,0.0,0,0.0,0.0
2020045,Rex block (polar),,62.91488948469813,-18.07214321848871,2020,5,10,11911929,3180490.9625,0.7049873417721516,80,4.397726058959961,1.526542375704911,5951.2,5781.552500000001,0.1375,0.1875,0,0.3,0.325
2020046,Ridge,,56.702802628555425,32.36157195106657,2020,5,12,8200045,4020541.7333333334,0.7243793103448276,30,3.5262107849121094,1.735524628159476,5930.0,5810.5199999999995,0.36666666666666664,0.26666666666666666,0,0.1,0.26666666666666666
2020047,Ridge,,40.60492295309691,33.71437179399211,2020,5,12,1341171,1013922.5,0.8091999999999999,6,2.3848533630371094,1.6669136434117238,5916.8,5868.316666666667,1.0,0.0,0,0.0,0.0
2020048,Rex block,,67.93529978871254,-46.00487129427779,2020,5,14,4053749,1939523.5714285714,0.6925,7,3.925025463104248,1.9144500986634632,5567.0,5532.685714285714,0.0,0.0,0,0.8571428571428571,0.14285714285714285
2020049,Ridge,,43.50845026188087,-90.59320195098904,2020,5,15,6931537,2669490.8,0.7411052631578948,20,3.9388418197631836,2.0595096996918953,5920.5,5852.38,0.9,0.05,0,0.0,0.0
2020050,Ridge,,41.46221069880827,-135.46995546447718,2020,5,20,1625857,1182724.857142857,0.7016666666666667,7,2.551710605621338,1.71377412748204,5852.5,5834.099999999999,1.0,0.0,0,0.0,0.0
2020051,Rex block (polar),,76.04972246975416,-27.472695686845476,2020,5,21,2510300,1024724.4545454546,0.6868,11,2.2717714309692383,0.3450892678296064,5643.5,5487.036363636363,0.0,0.0,0,0.2727272727272727,0.7272727272727273
2020052,Rex block,,70.91855491618851,-147.63474066381934,2020,5,21,4085861,2684779.5714285714,0.7597499999999999,21,2.9001474380493164,1.0558427983619414,5665.0,5591.328571428572,0.0,0.0,0,0.9523809523809523,0.047619047619047616
2020053,Rex block (polar),,78.73114012917311,98.36503026448233,2020,5,29,1960884,1527992.75,0.59,4,2.03859806060791,0.365314610359831,5637.2,5543.55,0.0,0.0,0,0.0,1.0
2020054,Rex block,,68.01741897281295,24.42705329363286,2020,6,2,2341995,1781922.4,0.6705,5,2.0869851112365723,0.9028653685820307,5705.5,5632.28,0.0,0.0,0,1.0,0.0
2020055,Rex block,,65.47021591315453,16.574545543136125,2020,6,6,7253579,3330489.592592593,0.7045769230769232,27,3.851318359375,1.4909193335241786,5847.8,5713.837037037035,0.0,0.1111111111111111,0,0.8888888888888888,0.0
2020056,Rex block,,66.71147697616004,-137.79741973579274,2020,6,9,1450717,1344554.0,0.7394999999999999,5,1.778709888458252,0.9148895915123457,5661.2,5604.4400000000005,0.0,0.0,0,1.0,0.0
2020057,Rex block (polar),,81.10826508949873,-58.25760171381485,2020,6,10,1344710,896071.25,0.7784285714285714,8,1.1759281158447266,0.38918511139584155,5550.2,5506.7125,0.0,0.0,0,0.0,1.0
2020058,Ridge,,45.523013278488705,-69.90287882634927,2020,6,11,6075010,2576260.888888889,0.7706470588235295,18,2.8534770011901855,1.4995508168687497,5937.2,5883.827777777777,0.9444444444444444,0.05555555555555555,0,0.0,0.0
2020059,Rex block,,64.08042870513947,-94.66405079259117,2020,6,17,1282027,799958.0,0.6808,11,2.959752082824707,1.7767562156534646,5756.5,5714.581818181818,0.0,0.0,0,1.0,0.0
2020060,Ridge,,48.79869861002346,13.000547669837367,2020,6,20,6028491,3119323.111111111,0.6545,9,3.927290439605713,1.7238803645750898,5901.0,5871.599999999999,0.5555555555555556,0.4444444444444444,0,0.0,0.0
2020061,Ridge,,44.12976406337076,-118.586681174579,2020,6,21,2802813,1901519.142857143,0.7145,7,2.931845188140869,1.7639088612185845,5947.2,5895.628571428571,1.0,0.0,0,0.0,0.0
2020062,Ridge,,50.82296356711138,-99.04129475414119,2020,6,27,4221458,2266888.052631579,0.7389999999999999,19,3.081989288330078,1.6994679428700536,5989.8,5886.057894736842,0.5789473684210527,0.3157894736842105,0,0.05263157894736842,0.0
2020063,Ridge,,48.80248056678758,-85.97784931817061,2020,6,29,5987941,2324526.3076923075,0.7213333333333333,13,3.1031250953674316,1.4098250751506145,5902.8,5873.307692307692,0.7692307692307693,0.07692307692307693,0,0.0,0.0
2020064,Omega block,,51.62241136561124,52.763256625271765,2020,7,2,5001902,2680888.470588235,0.7634999999999998,17,3.6095380783081055,1.4708733636397946,5898.8,5863.15294117647,0.35294117647058826,0.6470588235294118,0,0.0,0.0
2020065,Ridge,,46.08778533187751,-20.010838588687804,2020,7,5,1860345,1480294.25,0.6746666666666666,4,1.6524314880371094,1.323803250601159,5935.0,5913.55,1.0,0.0,0,0.0,0.0
2020066,Ridge,,47.88539994492098,-24.154615600612555,2020,7,12,3603730,1563498.6363636365,0.7033,11,2.2794365882873535,1.2138861243388241,5969.0,5892.681818181818,1.0,0.0,0,0.0,0.0
2020067,Rex block (polar),,80.37193564265152,-17.242355160705408,2020,7,16,953084,778764.0,0.9046666666666666,4,0.5203008651733398,0.09468438298108918,5592.5,5565.125,0.0,0.0,0,0.0,1.0
2020068,Rex block (polar),,64.84624829264516,50.0842892422662,2020,7,18,5919102,3026959.1923076925,0.7046000000000001,26,2.830946445465088,1.4023483832153938,5908.2,5807.765384615384,0.15384615384615385,0.2692307692307692,0,0.2692307692307692,0.3076923076923077
2020069,Ridge,,48.466378513631746,-150.51731071962294,2020,7,21,1503456,1001240.5,0.7076666666666668,4,2.3421168327331543,1.7000042044796706,5892.8,5883.625,1.0,0.0,0,0.0,0.0
2020070,Ridge,,50.66612008689663,126.81657835493391,2020,7,23,1513218,1132295.2857142857,0.7408333333333333,7,2.5655627250671387,1.7575481163416684,5867.5,5851.3,1.0,0.0,0,0.0,0.0
2020071,Ridge,,51.279655631049906,-114.44537318493362,2020,7,26,3470327,1907863.3333333333,0.69175,9,2.842569351196289,1.9338302642928857,5919.5,5892.799999999999,0.7777777777777778,0.0,0,0.0,0.0
2020072,Rex block (polar),,80.52637956801267,-15.419023111272102,2020,8,1,2854856,1451614.923076923,0.656,13,1.6620993614196777,0.39873563742620743,5704.5,5633.1461538461535,0.0,0.0,0,0.0,1.0
2020073,Rex block,,64.63664336362767,101.72569434698804,2020,8,6,1837672,1245001.0,0.7305,5,1.978135108947754,1.1996780704049503,5763.5,5750.14,0.0,0.0,0,1.0,0.0
2020074,Rex block,,70.63988175854975,-43.56314447943427,2020,8,13,2034938,1343184.8,0.507,5,2.7095675468444824,1.2407935269043786,5742.5,5718.1,0.0,0.0,0,0.6,0.4
2020075,Rex block,,67.96120075643134,-145.13342527479125,2020,8,14,1463425,1072784.1,0.7353333333333334,10,2.1716833114624023,1.4339123148191248,5706.2,5669.83,0.0,0.0,0,1.0,0.0
2020076,Ridge,,49.42068488797137,-115.04677799887509,2020,8,15,1373457,1038756.0,0.716,5,2.9239773750305176,2.29043282245534,5938.5,5909.16,1.0,0.0,0,0.0,0.0
2020077,Rex block,,67.8777731147268,-38.70522515664787,2020,8,16,2559244,1852056.3,0.7214444444444447,10,2.7181386947631836,1.377329837560124,5779.5,5667.58,0.0,0.0,0,1.0,0.0
2020078,Rex block (polar),,82.6292059778147,-161.83522968114875,2020,8,17,1361842,1061146.5,0.8686666666666666,4,0.9263396263122559,0.1181197999923285,5630.8,5615.875,0.0,0.0,0,0.0,1.0
2020079,Rex block (polar),,74.41722976837909,31.973843037800833,2020,8,18,2119155,1412216.625,0.6935714285714286,8,2.5726914405822754,0.8847419709590818,5771.2,5644.1625,0.0,0.125,0,0.25,0.625
2020080,Rex block (polar),,78.16876277537251,-28.003878106397412,2020,8,22,3759915,2563372.4285714286,0.7533846153846154,14,1.5977025032043457,0.45875610369792624,5648.5,5601.778571428571,0.0,0.0,0,0.0,1.0
2020081,Rex block,,68.16328048915396,-62.48039994638068,2020,8,26,2127439,1327917.25,0.6833333333333332,4,1.4312386512756348,0.6097197875463454,5635.5,5584.25,0.0,0.0,0,1.0,0.0
2020082,Ridge,,51.73092000250231,49.31274530589967,2020,8,30,3334468,2103205.5714285714,0.7788333333333334,7,3.6829233169555664,1.6646338167323733,5889.2,5860.442857142857,1.0,0.0,0,0.0,0.0
2020083,Rex block,,69.99003112805052,78.51437953669594,2020,9,3,1743017,1144201.625,0.7792857142857142,8,2.2809982299804688,1.1631930120505107,5722.8,5674.25,0.0,0.0,0,1.0,0.0
2020084,Ridge,,49.294227205630264,-131.65655078424524,2020,9,4,2849394,1627425.0,0.784375,9,4.713070392608643,2.8227345111935502,5994.2,5930.477777777778,1.0,0.0,0,0.0,0.0
2020085,Ridge,,49.915154370970136,-3.6213637002243866,2020,9,4,4301826,2356123.722222222,0.7132941176470587,18,4.527294635772705,2.1427408440348303,5994.8,5908.2444444444445,0.8888888888888888,0.1111111111111111,0,0.0,0.0
2020086,Ridge,,53.54450315466316,123.151788972687,2020,9,7,1862815,1285501.7142857143,0.6758333333333333,7,3.277003765106201,2.349911479003341,5856.0,5813.614285714286,0.5714285714285714,0.42857142857142855,0,0.0,0.0
2020087,Rex block,,72.71133599563652,-9.698041904285352,2020,9,9,2290253,1551880.0,0.7397777777777778,10,1.9426465034484863,0.8089223139439794,5676.2,5580.09,0.0,0.0,0,0.7,0.3
2020088,Rex block,,64.57164179309085,110.26305838351067,2020,9,11,1682255,1197967.7777777778,0.643625,9,2.8948426246643066,1.899768301685737,5710.8,5675.122222222222,0.0,0.0,0,1.0,0.0
2020089,Rex block,,57.30081311695227,-138.0062176920209,2020,9,14,931846,768363.0,0.6366666666666667,4,4.5064568519592285,3.484753069358987,5787.0,5777.325,0.0,0.25,0,0.75,0.0
2020090,Rex block,,74.2628749800042,-166.2186274375867,2020,9,24,2398823,1624873.6,0.596,5,1.524651050567627,0.3792767775223612,5543.5,5463.04,0.0,0.0,0,0.6,0.4
2020091,Rex block,,65.8229725282488,23.049785459942026,2020,9,26,6738777,3163777.785714286,0.7446153846153846,14,3.935873508453369,1.8806716712952578,5845.0,5715.7,0.0,0.2857142857142857,0,0.42857142857142855,0.21428571428571427
2020092,Ridge,,45.64949756882911,-45.964570843804886,2020,9,28,864306,818782.6666666666,0.7597999999999999,6,4.572963714599609,3.3888464631178437,5953.8,5926.450000000001,1.0,0.0,0,0.0,0.0
2020093,Ridge,,47.41685324888826,-124.12639835218134,2020,9,29,2155960,1378173.4444444445,0.760375,9,4.974818229675293,3.347684921043464,5935.5,5894.466666666666,1.0,0.0,0,0.0,0.0
2020094,Rex block (polar),,75.30502340949928,-113.23968346497934,2020,10,4,4570986,1867030.4,0.6455555555555555,10,2.0932674407958984,0.5190618505248785,5574.2,5464.04,0.0,0.0,0,0.3,0.7
2020095,Ridge,,48.53596973259372,51.65587786141918,2020,10,4,3035886,2062206.8823529412,0.7658750000000001,17,3.9411067962646484,2.513221789749812,5878.5,5837.094117647059,0.7647058823529411,0.23529411764705882,0,0.0,0.0
2020096,Ridge,,47.916704729106435,-23.942554453067277,2020,10,9,1699963,1276795.6666666667,0.7376,6,4.266548156738281,2.958456844098593,5941.5,5884.333333333333,0.6666666666666666,0.3333333333333333,0,0.0,0.0
2020097,Rex block,,57.475446569819965,-24.043749960107647,2020,10,13,3871259,2142744.75,0.6448571428571429,8,5.455565452575684,3.2437266583380193,5951.0,5840.75,0.125,0.375,0,0.5,0.0
2020098,Rex block (polar),,80.15018362244342,-40.218010391696424,2020,10,14,5607403,2802971.4545454546,0.7363999999999999,11,1.677560806274414,0.4303148736171527,5620.5,5468.881818181818,0.0,0.0,0,0.09090909090909091,0.9090909090909091
2020099,Ridge,,46.369983757130264,-143.58471302538157,2020,10,20,1301011,894946.5,0.7428571428571429,8,4.477250576019287,3.2907807169972187,5897.0,5874.2375,1.0,0.0,0,0.0,0.0
2020100,Ridge,,46.08541169913019,27.564821835267868,2020,10,21,1164891,923360.25,0.8743333333333334,4,2.9396533966064453,2.3812283372337166,5855.5,5831.125,1.0,0.0,0,0.0,0.0
2020101,Rex block,,66.25426836825511,-176.13784118973655,2020,10,21,2025954,1266638.0,0.7356666666666666,4,2.8651833534240723,1.776379730417218,5596.8,5542.775,0.0,0.0,0,1.0,0.0
2020102,Ridge,,48.84297984969321,38.24609315074013,2020,10,26,7675368,2208448.529411765,0.7125,17,5.990707874298096,2.5477243534396044,5872.2,5799.988235294117,0.7647058823529411,0.17647058823529413,0,0.0,0.0
2020103,Rex block,,73.15552489251942,-28.75504253389638,2020,10,27,2280070,1368219.2,0.586,5,2.4019360542297363,1.0470764814336933,5379.8,5331.66,0.0,0.0,0,0.6,0.4
2020104,Ridge,,47.86197934397575,13.433609427300068,2020,10,30,1643585,1023784.1666666666,0.6082000000000001,6,3.3853769302368164,2.3731372891900375,5844.0,5818.400000000001,0.8333333333333334,0.16666666666666666,0,0.0,0.0
2020105,Ridge,,45.67329339484988,-113.32210516409026,2020,11,1,807243,701031.0,0.6023333333333333,4,4.89354133605957,4.116396680796818,5862.5,5828.0,1.0,0.0,0,0.0,0.0
2020106,Rex block (polar),,78.74539787629763,105.00915010487141,2020,11,2,2233897,1476918.2857142857,0.6345000000000001,7,2.14918851852417,0.9218764956976371,5405.8,5369.714285714285,0.0,0.0,0,0.0,1.0
2020107,Rex block (polar),,78.32996221719142,10.56923301281616,2020,11,9,2697244,1883754.2,0.72325,5,2.0318984985351562,0.9125277198702164,5373.0,5325.42,0.0,0.0,0,0.2,0.8
2020108,Rex block,,71.12053631417668,88.50676436466328,2020,11,14,3025976,1524794.25,0.4693333333333333,4,3.1700849533081055,1.5114545800857662,5571.2,5440.275,0.0,0.0,0,0.75,0.25
2020109,Rex block,,57.005945300590625,69.65420026944655,2020,11,17,1684143,1114509.142857143,0.7018333333333334,7,3.366219997406006,2.621160199713191,5642.8,5617.599999999999,0.0,0.0,0,1.0,0.0
2020110,Rex block,,71.99183331715011,-49.9879559902555,2020,11,18,3911618,2545071.5384615385,0.7030833333333334,13,3.191995620727539,0.9586205781986021,5417.2,5337.207692307692,0.0,0.0,0,0.6923076923076923,0.3076923076923077
2020111,Ridge,,44.941038468118656,-5.315571779869535,2020,11,19,2815287,1637027.6666666667,0.6764,6,3.616023063659668,2.1547642188899254,5886.5,5824.383333333334,1.0,0.0,0,0.0,0.0
2020112,Ridge,,44.494998368167096,-32.52258325002139,2020,11,28,3907749,1881363.6666666667,0.7032727272727274,12,5.523407459259033,3.4617687205561296,5920.2,5833.116666666666,0.6666666666666666,0.16666666666666666,0,0.0,0.0
2020113,Ridge,,45.09877116525506,-116.04539450473638,2020,12,1,2897183,2081465.0,0.75475,9,5.343997478485107,4.1554324675939665,5855.5,5806.322222222222,0.8888888888888888,0.0,0,0.0,0.0
2020114,Rex block,,66.08836476433954,-4.945266861432112,2020,12,4,5570580,2813612.3529411764,0.6873749999999998,17,4.839897155761719,1.5908595235677108,5742.0,5475.400000000001,0.0,0.11764705882352941,0,0.6470588235294118,0.23529411764705882
2020115,Rex block (polar),,80.84845649786764,17.164181061052197,2020,12,4,2296810,1429526.5,0.7110000000000001,8,1.940453052520752,0.26224501264956895,5212.0,5177.912499999999,0.0,0.0,0,0.0,1.0
2020116,Rex block,,67.91683253010008,-99.05065603668727,2020,12,10,3768290,2492587.6,0.624,5,3.231990337371826,2.113484220942084,5517.5,5458.96,0.0,0.0,0,1.0,0.0
2020117,Ridge,,43.450836662969266,17.775530066351873,2020,12,15,3110473,2121670.3333333335,0.759,6,3.696918487548828,1.485695547031917,5736.5,5718.099999999999,1.0,0.0,0,0.0,0.0
2020118,Rex block (polar),,78.16877176273637,-81.62360442961347,2020,12,15,2135157,1190512.5,0.698,4,3.375375270843506,1.5275791298338781,5497.8,5478.125,0.0,0.0,0,0.0,1.0
2020119,Rex block (polar),,77.01304830630113,22.879058782762794,2020,12,19,4916467,3095356.230769231,0.6294166666666666,13,3.1165003776550293,0.7363115547036533,5522.5,5379.592307692307,0.0,0.0,0,0.07692307692307693,0.9230769230769231
2020120,Ridge,,41.90884284574467,9.575411309405087,2020,12,21,1875700,1532153.75,0.831,4,2.974843978881836,1.8651503881939775,5816.0,5781.3,1.0,0.0,0,0.0,0.0
2020121,Ridge,,44.21900260609284,-34.6889028307493,2020,12,22,5216263,2873499.2,0.692111111111111,10,6.492936611175537,3.122670777850522,5845.2,5777.590000000001,0.5,0.3,0,0.0,0.0
2020122,Ridge,,42.59175409766979,45.82355415476519,2020,12,26,3063264,2060715.5,0.7398,6,3.980433940887451,2.636674888266717,5748.8,5728.183333333333,1.0,0.0,0,0.0,0.0
2020123,Rex block,,66.60876861396144,-0.5564949120487128,2020,12,27,3249336,2622198.0,0.718,4,2.1007418632507324,0.4964342742020679,5285.5,5229.875,0.0,0.0,0,1.0,0.0
